GO_ID	bias_source
GO_MF_SC_PROTEIN_SERINE-THREONINE_KINASE_ACTIVITY_GO:0004674	long
GO_BP_SC_SIGNAL_TRANSDUCTION_GO:0007165	long
GO_BP_SC_NUCLEAR_PORE_ORGANIZATION_GO:0006999	long
GO_MF_SC_PROTEIN_KINASE_ACTIVITY_GO:0004672	long
GO_CC_SC_MYOSIN_COMPLEX_GO:0016459	long
GO_BP_SC_PROTEIN_TRANSPORT_GO:0015031	long
GO_MF_SC_MOTOR_ACTIVITY_GO:0003774	long
GO_BP_SC_RRNA_EXPORT_FROM_NUCLEUS_GO:0006407	long
GO_BP_SC_SNRNA_EXPORT_FROM_NUCLEUS_GO:0006408	long
GO_BP_SC_RIBOSOMAL_PROTEIN_IMPORT_INTO_NUCLEUS_GO:0006610	long
GO_BP_SC_SNRNP_PROTEIN_IMPORT_INTO_NUCLEUS_GO:0006608	long
GO_MF_SC_PHOSPHOLIPID-TRANSLOCATING_ATPASE_ACTIVITY_GO:0004012	long
GO_MF_SC_BIOTIN_CARBOXYLASE_ACTIVITY_GO:0004075	long
GO_MF_SC_SMALL_GTPASE_REGULATOR_ACTIVITY_GO:0005083	long
GO_MF_SC_MANNOSE_BINDING_GO:0005537	long
GO_BP_SC_POLYA_MRNA_EXPORT_FROM_NUCLEUS_GO:0016973	long
GO_BP_SC_MITOTIC_SISTER_CHROMATID_SEGREGATION_GO:0000070	long
GO_BP_SC_INTRACELLULAR_SIGNAL_TRANSDUCTION_GO:0035556	long
GO_BP_SC_REGULATION_OF_ARF_PROTEIN_SIGNAL_TRANSDUCTION_GO:0032012	long
GO_MF_SC_ARF_GUANYL-NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY_GO:0005086	long
GO_BP_SC_NUCLEAR_PORE_DISTRIBUTION_GO:0031081	long
GO_BP_SC_PROTEIN_PHOSPHORYLATION_GO:0006468	long
GO_BP_SC_MRNA-BINDING_HNRNP_PROTEIN_IMPORT_INTO_NUCLEUS_GO:0006609	long
GO_BP_SC_PHOSPHOLIPID_TRANSPORT_GO:0015914	long
GO_MF_SC_STRUCTURAL_MOLECULE_ACTIVITY_GO:0005198	long
GO_BP_SC_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION_GO:0035023	long
GO_MF_SC_RHO_GUANYL-NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY_GO:0005089	long
GO_BP_SC_FLOCCULATION_VIA_CELL_WALL_PROTEIN-CARBOHYDRATE_INTERACTION_GO:0000501	long
GO_BP_SC_FLOCCULATION_GO:0000128	long
GO_BP_SC_ACTIN_CYTOSKELETON_ORGANIZATION_GO:0030036	long
GO_BP_SC_ENDOCYTOSIS_GO:0006897	long
GO_MF_SC_PROTEIN_TRANSPORTER_ACTIVITY_GO:0008565	long
GO_MF_SC_PHOSPHOTRANSFERASE_ACTIVITY_ALCOHOL_GROUP_AS_ACCEPTOR_GO:0016773	long
GO_CC_SC_INCIPIENT_CELLULAR_BUD_SITE_GO:0000131	long
GO_CC_SC_CELLULAR_BUD_TIP_GO:0005934	long
GO_BP_SC_FUNGAL-TYPE_CELL_WALL_ORGANIZATION_GO:0031505	long
GO_BP_SC_POSTTRANSCRIPTIONAL_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY_GO:0000973	long
GO_BP_SC_CHROMOSOME_ORGANIZATION_GO:0051276	long
GO_BP_SC_1->3-BETA-D-GLUCAN_BIOSYNTHETIC_PROCESS_GO:0006075	long
GO_CC_SC_13-BETA-D-GLUCAN_SYNTHASE_COMPLEX_GO:0000148	long
GO_MF_SC_13-BETA-D-GLUCAN_SYNTHASE_ACTIVITY_GO:0003843	long
GO_BP_SC_PHOSPHOLIPID_TRANSLOCATION_GO:0045332	long
GO_MF_SC_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE_GO:0017056	long
GO_MF_SC_SODIUM-EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM_GO:0008554	long
GO_BP_SC_INTRACELLULAR_PROTEIN_TRANSPORT_GO:0006886	long
GO_CC_SC_MATING_PROJECTION_TIP_GO:0043332	long
GO_MF_SC_ENDONUCLEASE_ACTIVITY_GO:0004519	long
GO_MF_SC_CATALYTIC_ACTIVITY_GO:0003824	long
GO_BP_SC_TRANSPORT_GO:0006810	long
GO_BP_SC_MRNA_EXPORT_FROM_NUCLEUS_GO:0006406	long
GO_BP_SC_ESTABLISHMENT_OF_CELL_POLARITY_GO:0030010	long
GO_BP_SC_EXOCYTOSIS_GO:0006887	long
GO_CC_SC_EXTRINSIC_TO_MEMBRANE_GO:0019898	long
GO_CC_SC_CELLULAR_BUD_NECK_CONTRACTILE_RING_GO:0000142	long
GO_CC_SC_MEMBRANE_FRACTION_GO:0005624	long
GO_BP_SC_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_GO:0006357	long
GO_BP_SC_CHROMOSOME_LOCALIZATION_GO:0050000	long
GO_BP_SC_CYTOKINESIS_COMPLETION_OF_SEPARATION_GO:0007109	long
GO_MF_SC_GUANYL-NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY_GO:0005085	long
GO_BP_SC_DNA_REPLICATION_GO:0006260	long
GO_MF_SC_DNA-DIRECTED_RNA_POLYMERASE_ACTIVITY_GO:0003899	long
GO_MF_SC_BINDING_GO:0005488	low_GC
GO_CC_SC_NUCLEUS_GO:0005634	low_GC
GO_CC_SC_SPINDLE_POLE_BODY_GO:0005816	low_GC
GO_BP_SC_PROTEIN_TRANSPORT_GO:0015031	low_GC
GO_BP_SC_INTRON_HOMING_GO:0006314	low_GC
GO_BP_SC_INTRA-GOLGI_VESICLE-MEDIATED_TRANSPORT_GO:0006891	low_GC
GO_CC_SC_GOLGI_MEMBRANE_GO:0000139	low_GC
GO_BP_SC_MEIOSIS_GO:0007126	low_GC
GO_BP_SC_MRNA_PROCESSING_GO:0006397	low_GC
GO_CC_SC_CYTOSKELETON_GO:0005856	low_GC
GO_BP_SC_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN_GO:0022904	low_GC
GO_CC_SC_NUCLEAR_PORE_GO:0005643	low_GC
GO_CC_SC_CHROMOSOME_GO:0005694	low_GC
GO_CC_SC_GOLGI_TRANSPORT_COMPLEX_GO:0017119	low_GC
GO_MF_SC_PROTEIN_TRANSPORTER_ACTIVITY_GO:0008565	low_GC
GO_MF_SC_CYTOCHROME-C_OXIDASE_ACTIVITY_GO:0004129	low_GC
GO_CC_SC_NUCLEOLUS_GO:0005730	low_GC
GO_CC_SC_CONDENSED_NUCLEAR_CHROMOSOME_KINETOCHORE_GO:0000778	low_GC
GO_BP_SC_CELL_DIVISION_GO:0051301	low_GC
GO_BP_SC_MACROAUTOPHAGY_GO:0016236	low_GC
GO_BP_SC_PEROXISOME_DEGRADATION_GO:0030242	low_GC
GO_CC_SC_GOLGI_APPARATUS_GO:0005794	low_GC
GO_CC_SC_NUCLEAR_MEMBRANE_GO:0031965	low_GC
GO_BP_SC_CVT_PATHWAY_GO:0032258	low_GC
GO_MF_SC_ENDONUCLEASE_ACTIVITY_GO:0004519	low_GC
GO_BP_SC_GPI_ANCHOR_BIOSYNTHETIC_PROCESS_GO:0006506	low_GC
GO_BP_SC_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_I_PROMOTER_GO:0045943	low_GC
GO_BP_SC_CHROMOSOME_SEGREGATION_GO:0007059	low_GC
GO_BP_SC_RNA_SPLICING_GO:0008380	low_GC
GO_MF_SC_PROTEIN_BINDING_GO:0005515	low_GC
GO_BP_SC_CELL_CYCLE_GO:0007049	low_GC
GO_CC_SC_ENDOSOME_GO:0005768	low_GC
GO_BP_SC_MITOSIS_GO:0007067	low_GC
GO_MF_SC_HEME_BINDING_GO:0020037	low_GC
GO_MF_SC_STRUCTURAL_CONSTITUENT_OF_RIBOSOME_GO:0003735	short
GO_CC_SC_RIBOSOME_GO:0005840	short
GO_BP_SC_RESPONSE_TO_STRESS_GO:0006950	short
GO_CC_SC_RIBONUCLEOPROTEIN_COMPLEX_GO:0030529	short
GO_BP_SC_MITOCHONDRIAL_TRANSLATION_GO:0032543	short
GO_CC_SC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT_GO:0005762	short
GO_MF_SC_CYTOCHROME-C_OXIDASE_ACTIVITY_GO:0004129	short
GO_CC_SC_NUCLEOSOME_GO:0000786	short
GO_CC_SC_MITOCHONDRION_GO:0005739	short
GO_BP_SC_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN_GO:0006123	short
GO_CC_SC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV_GO:0005751	short
GO_BP_SC_PROTON_TRANSPORT_GO:0015992	short
GO_BP_SC_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT_GO:0015986	short
GO_BP_SC_ELECTRON_TRANSPORT_CHAIN_GO:0022900	short
GO_BP_SC_TRANSLATION_GO:0006412	short
GO_BP_SC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY_GO:0033617	short
GO_BP_SC_NUCLEOSOME_ASSEMBLY_GO:0006334	short
GO_CC_SC_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_FO_GO:0000276	short
GO_CC_SC_MITOCHONDRIAL_INNER_MEMBRANE_GO:0005743	short
GO_MF_SC_PROTON-TRANSPORTING_ATPASE_ACTIVITY_ROTATIONAL_MECHANISM_GO:0046961	short
GO_MF_SC_PROTON-TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM_GO:0046933	short
GO_CC_SC_U4-U6_X_U5_TRI-SNRNP_COMPLEX_GO:0046540	short
GO_CC_SC_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_FO_GO:0045263	short
GO_BP_SC_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C_GO:0006122	short
GO_MF_SC_HYDROGEN_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_GO:0015078	short
GO_CC_SC_RESPIRATORY_CHAIN_GO:0070469	short
GO_CC_SC_U6_SNRNP_GO:0005688	short
GO_CC_SC_MITOCHONDRIAL_INTERMEMBRANE_SPACE_GO:0005758	short
GO_BP_SC_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_INNER_MEMBRANE_GO:0045039	short
GO_CC_SC_MITOCHONDRIAL_INTERMEMBRANE_SPACE_PROTEIN_TRANSPORTER_COMPLEX_GO:0042719	short
GO_BP_SC_MRNA_SPLICING_VIA_SPLICEOSOME_GO:0000398	short
GO_BP_SC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY_GO:0033108	short
GO_MF_SC_PROTEIN_DISULFIDE_OXIDOREDUCTASE_ACTIVITY_GO:0015035	short
GO_MF_SC_GLUTATHIONE_PEROXIDASE_ACTIVITY_GO:0004602	short
GO_BP_SC_ATP_BIOSYNTHETIC_PROCESS_GO:0006754	short
GO_MF_SC_DNA-DIRECTED_RNA_POLYMERASE_ACTIVITY_GO:0003899	short
GO_MF_SC_PHEROMONE_ACTIVITY_GO:0005186	short
GO_CC_SC_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_GO:0005732	short
GO_BP_SC_PROTEIN_TARGETING_TO_MITOCHONDRION_GO:0006626	short
GO_CC_SC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III_GO:0005750	short
GO_MF_SC_UBIQUINOL-CYTOCHROME-C_REDUCTASE_ACTIVITY_GO:0008121	short
GO_BP_SC_TUBULIN_COMPLEX_ASSEMBLY_GO:0007021	short
GO_CC_SC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT_GO:0005763	short
GO_BP_SC_PHEROMONE-DEPENDENT_SIGNAL_TRANSDUCTION_INVOLVED_IN_CONJUGATION_WITH_CELLULAR_FUSION_GO:0000750	short
GO_BP_SC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III_ASSEMBLY_GO:0034551	short
GO_MF_SC_MATING_PHEROMONE_ACTIVITY_GO:0000772	short
GO_MF_SC_ELECTRON_CARRIER_ACTIVITY_GO:0009055	short
GO_BP_SC_NUCLEAR-TRANSCRIBED_MRNA_CATABOLIC_PROCESS_GO:0000956	short
GO_BP_SC_CELL_REDOX_HOMEOSTASIS_GO:0045454	short
GO_BP_SC_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION_GO:0031110	short
GO_CC_SC_DASH_COMPLEX_GO:0042729	short
GO_CC_SC_PREFOLDIN_COMPLEX_GO:0016272	short
GO_MF_SC_COPPER_CHAPERONE_ACTIVITY_GO:0016531	short
GO_BP_SC_ION_TRANSPORT_GO:0006811	short
GO_BP_SC_GLYCEROL_ETHER_METABOLIC_PROCESS_GO:0006662	short
GO_CC_SC_MITOCHONDRIAL_MEMBRANE_GO:0031966	short
GO_BP_SC_TRNA_PROCESSING_GO:0008033	short
GO_CC_SC_MITOCHONDRION_GO:0005739	very_long
GO_MF_SC_CYTOCHROME-C_OXIDASE_ACTIVITY_GO:0004129	very_long
GO_MF_SC_HEME_BINDING_GO:0020037	very_long
GO_MF_SC_ACTIN_BINDING_GO:0003779	very_long
GO_MF_SC_IRON_ION_BINDING_GO:0005506	very_long
GO_MF_SC_ELECTRON_CARRIER_ACTIVITY_GO:0009055	very_long
GO_CC_SC_INTRACELLULAR_GO:0005622	very_long
GO_BP_SC_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN_GO:0022904	very_long
GO_BP_SC_FATTY_ACID_BIOSYNTHETIC_PROCESS_GO:0006633	very_long
GO_BP_SC_RNA_SPLICING_GO:0008380	very_long
GO_MF_SC_DNA-DIRECTED_DNA_POLYMERASE_ACTIVITY_GO:0003887	very_long
GO_BP_SC_AEROBIC_RESPIRATION_GO:0009060	very_long
GO_MF_SC_NUCLEASE_ACTIVITY_GO:0004518	very_long
GO_BP_SC_ESTABLISHMENT_OF_MITOTIC_SPINDLE_ORIENTATION_GO:0000132	very_long
GO_MF_SC_ELECTRON_CARRIER_ACTIVITY_GO:0009055	very_low_GC
GO_BP_SC_AEROBIC_RESPIRATION_GO:0009060	very_low_GC
GO_CC_SC_U4-U6_X_U5_TRI-SNRNP_COMPLEX_GO:0046540	very_low_GC
GO_CC_SC_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_FO_GO:0045263	very_low_GC
GO_CC_SC_MITOCHONDRIAL_PROTON-TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_FO_GO:0000276	very_low_GC
GO_BP_SC_SPORULATION_RESULTING_IN_FORMATION_OF_A_CELLULAR_SPORE_GO:0030435	very_low_GC
GO_BP_SC_RNA-DEPENDENT_DNA_REPLICATION_GO:0006278	very_low_GC
GO_BP_SC_RRNA_PROCESSING_GO:0006364	very_low_GC
GO_BP_SC_SYNAPSIS_GO:0007129	very_low_GC
GO_BP_SC_TRNA_PROCESSING_GO:0008033	very_low_GC
GO_BP_SC_TRNA_EXPORT_FROM_NUCLEUS_GO:0006409	very_low_GC
GO_CC_SC_U6_SNRNP_GO:0005688	very_low_GC
GO_MF_SC_HYDROGEN_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_GO:0015078	very_low_GC
GO_BP_SC_MATURATION_OF_SSU-RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU-RRNA_5.8S_RRNA_LSU-RRNA_GO:0000462	very_low_GC
GO_CC_SC_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_GO:0005732	very_low_GC
GO_BP_SC_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS_GO:0006904	very_low_GC
GO_BP_SC_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT_GO:0015986	very_low_GC
GO_BP_SC_CYTOKINESIS_COMPLETION_OF_SEPARATION_GO:0007109	very_low_GC
GO_CC_SC_MITOCHONDRIAL_RIBOSOME_GO:0005761	very_low_GC
GO_MF_SC_IRON_ION_BINDING_GO:0005506	very_low_GC
GO_BP_SC_BIPOLAR_CELLULAR_BUD_SITE_SELECTION_GO:0007121	very_low_GC
